0.0,20,93.19
0.2,20,93.19
0.4,20,93.19
0.6,20,93.19
0.8,20,93.19
1.0,20,93.19
0.0,18,93.19
0.2,18,93.19
0.4,18,93.19
0.6,18,93.19
0.8,18,93.19
1.0,18,93.19
0.0,37,93.19
0.2,37,93.19
0.4,37,93.19
0.6,37,93.19
0.8,37,93.19
1.0,37,93.19
0.0,26,93.19
0.2,26,93.19
0.4,26,93.19
0.6,26,93.19
0.8,26,93.19
1.0,26,93.19
0.0,20,93.19
0.2,20,93.19
0.4,20,93.19
0.6,20,93.19
0.8,20,93.19
1.0,20,93.19
